id,cmy,cmx
commonwealth:0z709278h,44,65
commonwealth:9s161d10q,44,65
commonwealth:9s161f982,44,65
commonwealth:wd3760329,44,65
commonwealth:0z709d44r,45,65
commonwealth:1257bc59b,45,65
commonwealth:3f463201f,45,65
commonwealth:4m90f584m,45,65
commonwealth:79408451z,45,65
commonwealth:q811p344n,45,65
commonwealth:0z7093480,46,65
commonwealth:2514p140p,46,65
commonwealth:4m90f5598,46,65
commonwealth:4m90fp230,46,65
commonwealth:d504wz69h,46,65
commonwealth:wd3764189,46,65
commonwealth:x633fc29j,46,65
commonwealth:x633ff68n,46,65
commonwealth:x633ff98c,46,65
commonwealth:4j03jc03h,47,65
commonwealth:4m90fh72w,47,65
commonwealth:4m90fj20b,47,65
commonwealth:9s161d438,47,65
commonwealth:cj82kv494,47,65
commonwealth:cj82m113z,47,65
commonwealth:wd3764146,47,65
commonwealth:0z709880s,48,65
commonwealth:3f463274z,48,65
commonwealth:4m90f386r,48,65
commonwealth:ht250735m,48,65
commonwealth:ht250938v,48,65
commonwealth:m326m470g,48,65
commonwealth:m326m488x,48,65
commonwealth:w9505r615,48,65
commonwealth:wd3761007,48,65
commonwealth:wd376384p,48,65
commonwealth:xw42sm071,48,65
commonwealth:0z709415n,49,65
commonwealth:3f462t091,49,65
commonwealth:3f462t112,49,65
commonwealth:cj82m389q,49,65
commonwealth:f7625w223,49,65
commonwealth:2b88qf68n,50,65
commonwealth:q524n515r,50,65
commonwealth:q524n528t,50,65
commonwealth:x059cd665,50,65
commonwealth:x059cd665,50,65
commonwealth:1257bb772,51,65
commonwealth:4m90f268m,51,65
commonwealth:8336h2645,51,65
commonwealth:m326m4942,51,65
commonwealth:wd376422w,51,65
commonwealth:x633ff16w,51,65
commonwealth:0z709614s,52,65
commonwealth:9s161921m,52,65
commonwealth:9s161d16c,52,65
commonwealth:ht2507510,52,65
commonwealth:wd376267t,52,65
commonwealth:wd376782z,52,65
commonwealth:x059cc34p,52,65
commonwealth:x633fd70g,52,65
commonwealth:5x21zv079,53,65
commonwealth:9s161g91b,53,65
commonwealth:ht2509903,53,65
commonwealth:ht2509946,53,65
commonwealth:m326m478p,53,65
commonwealth:wd376128x,53,65
commonwealth:4m90fp93p,54,65
commonwealth:wd376092r,54,65
commonwealth:x633f9162,54,65
commonwealth:bc38bv98s,56,65
commonwealth:d791xv38q,58,65
commonwealth:wd376118p,58,65
commonwealth:wd376496p,58,65
commonwealth:0z7096305,59,65
commonwealth:wd376704k,59,65
commonwealth:4m90f5288,61,65
commonwealth:js956j976,61,65
commonwealth:1257bd03p,62,65
commonwealth:1257b901h,65,65
commonwealth:wp98cr763,67,65
commonwealth:q811qx630,70,65
commonwealth:kk91ft20h,71,65
commonwealth:kk91ft20h,71,65
commonwealth:7h14b454s,72,65
commonwealth:4m90fp39w,76,65
commonwealth:0z709b24v,81,65
commonwealth:x059c932q,82,65
commonwealth:95940655z,83,65
commonwealth:0g358t14n,84,65
commonwealth:x346jg38z,88,65
commonwealth:8336h3501,91,65
commonwealth:0z709449g,92,65
commonwealth:qb98rs221,93,65
commonwealth:0z7095164,94,65
commonwealth:0z70f7256,95,65
commonwealth:jh344110k,95,65
commonwealth:kk91fq525,96,65
commonwealth:4m90fp22q,98,65
commonwealth:6t053s829,100,65
commonwealth:6t053q062,102,65
commonwealth:b8516234t,106,65
commonwealth:fb496t06f,107,65
commonwealth:ht250798w,26,66
commonwealth:1257bc425,32,66
commonwealth:4m90f705c,34,66
commonwealth:x059cc70j,34,66
commonwealth:8p58sm505,36,66
commonwealth:cj82kw40v,38,66
commonwealth:m326m486c,38,66
commonwealth:wd3764545,40,66
commonwealth:x633fc04p,40,66
commonwealth:7h149z24v,41,66
commonwealth:0r96fq06h,42,66
commonwealth:wd376492k,42,66
commonwealth:x633fc822,42,66
commonwealth:x633fd101,42,66
commonwealth:0z7094311,43,66
commonwealth:4m90f516g,43,66
commonwealth:4m90fn39p,43,66
commonwealth:4m90fp32z,43,66
commonwealth:cj82kw571,43,66
commonwealth:3f463b188,44,66
commonwealth:7h149v140,44,66
commonwealth:8336h3145,44,66
commonwealth:wd376536f,44,66
commonwealth:1257bb85r,45,66
commonwealth:3f463717c,45,66
commonwealth:79408449x,45,66
commonwealth:9s161d349,45,66
commonwealth:cj82kt62g,45,66
commonwealth:cj82kt748,45,66
commonwealth:x059c926k,45,66
commonwealth:x633fc94v,45,66
commonwealth:0z7094133,46,66
commonwealth:wd376047x,46,66
commonwealth:x059cd380,46,66
commonwealth:x633fc865,46,66
commonwealth:0z7096020,47,66
commonwealth:0z709d52f,47,66
commonwealth:3f463719x,47,66
commonwealth:4m90fc765,47,66
commonwealth:cj82m111d,47,66
commonwealth:m326m492h,47,66
commonwealth:x633fc80h,47,66
commonwealth:0z709b50g,48,66
commonwealth:1257b838z,48,66
commonwealth:1257bc493,48,66
commonwealth:cj82kq146,48,66
commonwealth:wd376412n,48,66
commonwealth:wd3765088,48,66
commonwealth:8k71r164v,49,66
commonwealth:9s161b92s,49,66
commonwealth:4m90fj901,50,66
commonwealth:9s161f88t,50,66
commonwealth:9s161h45f,50,66
commonwealth:wd375z999,50,66
commonwealth:wd3760019,50,66
commonwealth:x059cb78j,50,66
commonwealth:0z709387p,51,66
commonwealth:9s161c45m,51,66
commonwealth:ht250583v,51,66
commonwealth:ht250808x,51,66
commonwealth:wd376388s,51,66
commonwealth:x633fc601,51,66
commonwealth:4m90f293z,52,66
commonwealth:x633fb72m,52,66
commonwealth:x633ff64j,52,66
commonwealth:9g5517780,53,66
commonwealth:0z7096063,54,66
commonwealth:9s161d36v,54,66
commonwealth:ht250468j,54,66
commonwealth:ht2509483,54,66
commonwealth:kp78mt03p,54,66
commonwealth:m326m468f,54,66
commonwealth:cj82m765z,55,66
commonwealth:7h14b203w,56,66
commonwealth:k069bz149,56,66
commonwealth:db78zr009,57,66
commonwealth:q524n403r,57,66
commonwealth:ht250589h,58,66
commonwealth:js95bw35z,58,66
commonwealth:cj82kx33n,61,66
commonwealth:js956k79g,61,66
commonwealth:0z709616b,64,66
commonwealth:1257bb67t,64,66
commonwealth:0z7096241,65,66
commonwealth:cj82m220k,68,66
commonwealth:7h14b358p,70,66
commonwealth:0r96fq74n,71,66
commonwealth:4m90f2484,72,66
commonwealth:3f4639157,76,66
commonwealth:ns068h56d,76,66
commonwealth:4m90f953f,78,66
commonwealth:1257bc557,79,66
commonwealth:wd376736v,82,66
commonwealth:x059cd045,82,66
commonwealth:4m90f552b,85,66
commonwealth:7h149v204,87,66
commonwealth:5x21xn98b,88,66
commonwealth:9g54xk243,89,66
commonwealth:cj82kn85r,96,66
commonwealth:kk91fs84v,97,66
commonwealth:4m90fc96n,98,66
commonwealth:ks65nr06z,99,66
commonwealth:1j92jq23r,100,66
commonwealth:4t64k357n,100,66
commonwealth:9w034k37c,100,66
commonwealth:ft84c762t,100,66
commonwealth:g732gt016,100,66
commonwealth:4m90f277k,105,66
commonwealth:b85162506,109,66
commonwealth:5425qm93p,118,66
commonwealth:c534m2488,124,66
commonwealth:1257bb22g,16,67
commonwealth:ht250800q,25,67
commonwealth:4m90f6721,26,67
commonwealth:4m90fg89v,28,67
commonwealth:wd376160p,33,67
commonwealth:0r96fp158,34,67
commonwealth:x633fc12c,35,67
commonwealth:0r96fm228,37,67
commonwealth:1831kr927,39,67
commonwealth:3f4638525,41,67
commonwealth:cj82m630n,41,67
commonwealth:js956k077,41,67
commonwealth:x059cd14d,41,67
commonwealth:x059cb204,42,67
commonwealth:4x51mr590,44,67
commonwealth:0r96fm85j,45,67
commonwealth:wd3764082,45,67
commonwealth:x059c9305,45,67
commonwealth:x059c944h,45,67
commonwealth:x633fc644,45,67
commonwealth:3f462v275,46,67
commonwealth:4m90fb92b,46,67
commonwealth:wd376784h,46,67
commonwealth:0r96fp62n,47,67
commonwealth:cj82m019d,47,67
commonwealth:x059cb760,47,67
commonwealth:x633ff78w,47,67
commonwealth:x633ff82g,47,67
commonwealth:1257bd11c,48,67
commonwealth:4m90fn51z,48,67
commonwealth:ht2503893,48,67
commonwealth:x633fb94n,48,67
commonwealth:0z709600f,49,67
commonwealth:9s161g350,49,67
commonwealth:ht250635d,49,67
commonwealth:q524n477j,49,67
commonwealth:wd3760108,49,67
commonwealth:x059c904j,49,67
commonwealth:1257b927n,50,67
commonwealth:8049g902r,50,67
commonwealth:wd376394x,51,67
commonwealth:9g54xk26n,52,67
commonwealth:9g54xk36w,52,67
commonwealth:kk91fs64c,53,67
commonwealth:4m90fn53h,54,67
commonwealth:w9505s52d,54,67
commonwealth:wd3760400,54,67
commonwealth:kk91fs28h,55,67
commonwealth:kk91fs28h,55,67
commonwealth:wd3762658,55,67
commonwealth:x633f880w,55,67
commonwealth:x633f9757,56,67
commonwealth:0z709843n,57,67
commonwealth:x633ff52r,57,67
commonwealth:x633ff841,58,67
commonwealth:4m90fg60w,59,67
commonwealth:0r96fm759,60,67
commonwealth:4m90f994p,60,67
commonwealth:ht250587z,60,67
commonwealth:x633fb11w,63,67
commonwealth:4m90f725v,65,67
commonwealth:d791xv322,65,67
commonwealth:xk81ns755,67,67
commonwealth:3b595p67x,69,67
commonwealth:cj82m705h,70,67
commonwealth:wd3763140,71,67
commonwealth:bv73fp40j,72,67
commonwealth:1257bc53p,74,67
commonwealth:ht250b15r,80,67
commonwealth:w6636m61t,80,67
commonwealth:9s161c539,81,67
commonwealth:9s161h623,81,67
commonwealth:9s161h95n,81,67
commonwealth:pv63mc26z,81,67
commonwealth:7h149v183,82,67
commonwealth:9s161c033,82,67
commonwealth:9s161h86p,82,67
commonwealth:9s161h887,82,67
commonwealth:0r96fn53g,83,67
commonwealth:cj82m202n,83,67
commonwealth:9s161j73t,84,67
commonwealth:cj82m1792,84,67
commonwealth:x920jf54h,88,67
commonwealth:9s161j01k,89,67
commonwealth:9s161j191,93,67
commonwealth:js956m375,93,67
commonwealth:pr76n698n,93,67
commonwealth:w9505s19c,93,67
commonwealth:ht250c50j,94,67
commonwealth:4m90fn01r,97,67
commonwealth:7h14b354k,100,67
commonwealth:4m90f756v,101,67
commonwealth:79408313b,102,67
commonwealth:4m90f283q,130,67
commonwealth:ht250c11v,25,68
commonwealth:ht2508249,32,68
commonwealth:ht2506191,33,68
commonwealth:kk91fs00t,35,68
commonwealth:xg94j2597,35,68
commonwealth:js956m04m,36,68
commonwealth:8336h250t,37,68
commonwealth:4m90f3383,38,68
commonwealth:0r96fp115,40,68
commonwealth:ht250649r,40,68
commonwealth:cj82m665r,42,68
commonwealth:x633fd80q,43,68
commonwealth:6w924q14k,44,68
commonwealth:cj82kx65x,44,68
commonwealth:x059cb30c,45,68
commonwealth:x633ff043,45,68
commonwealth:1257bb73z,46,68
commonwealth:4m90fg11z,47,68
commonwealth:4m90fn438,47,68
commonwealth:wd376014c,47,68
commonwealth:4m90f426h,48,68
commonwealth:sn00b612v,48,68
commonwealth:cj82m633g,49,68
commonwealth:j9604j44v,49,68
commonwealth:wd376338k,49,68
commonwealth:0z709730c,50,68
commonwealth:1544jv190,50,68
commonwealth:4m90fd14c,50,68
commonwealth:nc583504p,50,68
commonwealth:wd376698n,50,68
commonwealth:4m90fb513,51,68
commonwealth:6t053r645,51,68
commonwealth:ht250c23n,51,68
commonwealth:jh343z25m,51,68
commonwealth:x059cb867,51,68
commonwealth:6t053p76j,52,68
commonwealth:7h14b2932,52,68
commonwealth:9s161835r,52,68
commonwealth:1257b885b,53,68
commonwealth:cj82kp115,53,68
commonwealth:sb39dc85p,53,68
commonwealth:4m90f440b,54,68
commonwealth:4m90fb56g,54,68
commonwealth:6t053q20w,54,68
commonwealth:9g54xk18z,54,68
commonwealth:9s161g83n,54,68
commonwealth:wd376859c,54,68
commonwealth:ft84f3213,56,68
commonwealth:9s161f337,57,68
commonwealth:cj82kn81n,57,68
commonwealth:x059c9861,57,68
commonwealth:x633fc52b,57,68
commonwealth:0z709992s,59,68
commonwealth:0r96fm007,60,68
commonwealth:4m90fg32q,60,68
commonwealth:4m90fk98f,60,68
commonwealth:cj82kr47z,60,68
commonwealth:ww72bn97f,68,68
commonwealth:5138qd78n,69,68
commonwealth:mw22xn306,76,68
commonwealth:x633fb50k,76,68
commonwealth:b8516271z,80,68
commonwealth:4m90fn98v,81,68
commonwealth:9s161c88d,81,68
commonwealth:1257b8817,82,68
commonwealth:4x51nx31h,82,68
commonwealth:9s161b86n,82,68
commonwealth:9s161c37x,82,68
commonwealth:9s161c39g,82,68
commonwealth:9s161c41h,82,68
commonwealth:9s161c432,82,68
commonwealth:9s161c35c,83,68
commonwealth:9s161c49q,83,68
commonwealth:9s161j718,83,68
commonwealth:3f4635675,87,68
commonwealth:cj82kv47k,87,68
commonwealth:pr76kf40b,89,68
commonwealth:cj82kv59c,93,68
commonwealth:cj82m2267,93,68
commonwealth:cj82m228s,93,68
commonwealth:pr76hs68r,93,68
commonwealth:cj82kv69m,94,68
commonwealth:jh343z17x,100,68
commonwealth:34854h426,101,68
commonwealth:70799m110,101,68
commonwealth:bk12fb804,101,68
commonwealth:rj434h552,101,68
commonwealth:sx61kn28z,101,68
commonwealth:cj82m322b,104,68
commonwealth:4m90fg950,18,69
commonwealth:4m90f2972,23,69
commonwealth:ht250473d,28,69
commonwealth:cj82m069m,31,69
commonwealth:wd376164s,31,69
commonwealth:4m90fg07c,34,69
commonwealth:4m90fg97j,39,69
commonwealth:ht250b46r,39,69
commonwealth:tt44sb18x,39,69
commonwealth:3f4634512,40,69
commonwealth:3f463453m,40,69
commonwealth:3f4634555,40,69
commonwealth:3f463457q,40,69
commonwealth:3f4634598,40,69
commonwealth:3f4634619,40,69
commonwealth:3f463463v,40,69
commonwealth:3f463465d,40,69
commonwealth:3f463467z,40,69
commonwealth:3f463469h,40,69
commonwealth:3f463471j,40,69
commonwealth:3f4634733,40,69
commonwealth:3f463475n,40,69
commonwealth:3f4634776,40,69
commonwealth:3f463479r,40,69
commonwealth:3f463481s,40,69
commonwealth:3f463483b,40,69
commonwealth:3f463485w,40,69
commonwealth:3f463487f,40,69
commonwealth:3f4634890,40,69
commonwealth:3f4634911,40,69
commonwealth:3f463493k,40,69
commonwealth:3f4634954,40,69
commonwealth:4m90fb01w,41,69
commonwealth:jh343z08z,41,69
commonwealth:cj82kq103,42,69
commonwealth:0z709b28z,44,69
commonwealth:cj82kx577,44,69
commonwealth:pc28d173j,44,69
commonwealth:6t053p783,45,69
commonwealth:794083297,45,69
commonwealth:js956j712,45,69
commonwealth:7h14b255n,46,69
commonwealth:x059cb247,46,69
commonwealth:m326m464b,47,69
commonwealth:ws859h361,47,69
commonwealth:x059cd266,47,69
commonwealth:x633fc32v,47,69
commonwealth:0r96fp13q,48,69
commonwealth:4m90fc501,48,69
commonwealth:ms35zk26p,48,69
commonwealth:qr46wf35r,48,69
commonwealth:sj13fd08b,48,69
commonwealth:0z7099002,49,69
commonwealth:kk91fs78q,49,69
commonwealth:x059cc723,49,69
commonwealth:x633j682j,49,69
commonwealth:3f462x404,50,69
commonwealth:4m90f532v,50,69
commonwealth:ht250651s,50,69
commonwealth:m326m490z,50,69
commonwealth:wd376893p,50,69
commonwealth:0r96fm28x,51,69
commonwealth:js956j68r,51,69
commonwealth:ww72bp34c,51,69
commonwealth:ht2506654,52,69
commonwealth:ww72bp32t,52,69
commonwealth:7h14b414t,53,69
commonwealth:z890w127j,54,69
commonwealth:8336h2360,55,69
commonwealth:x633ff620,55,69
commonwealth:q524n357v,56,69
commonwealth:wd376402d,56,69
commonwealth:8336nd58s,57,69
commonwealth:7h149v981,58,69
commonwealth:7h14b3297,59,69
commonwealth:cj82m7471,60,69
commonwealth:05744777c,61,69
commonwealth:3n206f787,61,69
commonwealth:cz30s9640,61,69
commonwealth:fj238k398,61,69
commonwealth:jd475f04d,61,69
commonwealth:kp78jz833,61,69
commonwealth:pk02ft965,61,69
commonwealth:t148j081c,61,69
commonwealth:wd378b79m,61,69
commonwealth:x059cc04z,61,69
commonwealth:4m90fg462,65,69
commonwealth:3f463850m,66,69
commonwealth:js956j46q,66,69
commonwealth:t148mk20h,69,69
commonwealth:4m90fk02m,70,69
commonwealth:4m90fk045,70,69
commonwealth:4m90fn969,71,69
commonwealth:pg15gs980,72,69
commonwealth:pg15gs980,72,69
commonwealth:q524n5888,72,69
commonwealth:q524n5888,72,69
commonwealth:q524n589j,72,69
commonwealth:q524n589j,72,69
commonwealth:q524n5909,72,69
commonwealth:q524n5909,72,69
commonwealth:1257b9741,77,69
commonwealth:1257bb41p,77,69
commonwealth:9s161g25r,77,69
commonwealth:b8516221r,80,69
commonwealth:8s45vn979,82,69
commonwealth:9s161c475,82,69
commonwealth:cj82m196q,82,69
commonwealth:1257b873j,83,69
commonwealth:1257b8753,83,69
commonwealth:3f462v06d,83,69
commonwealth:st74cw34t,83,69
commonwealth:b8516219q,85,69
commonwealth:cj82kk73j,86,69
commonwealth:wd376720z,86,69
commonwealth:cj82m802w,87,69
commonwealth:js956j32c,89,69
commonwealth:4m90f9550,92,69
commonwealth:9306wg673,94,69
commonwealth:0z7098499,96,69
commonwealth:4m90fn595,97,69
commonwealth:3f462w83q,98,69
commonwealth:3f463506f,98,69
commonwealth:3f4635739,99,69
commonwealth:6w924p96v,99,69
commonwealth:4m90f475f,103,69
commonwealth:js956m08q,111,69
commonwealth:4m90f498r,132,69
commonwealth:00002h22g,14,70
commonwealth:9z907f11k,18,70
commonwealth:cj82kp57s,20,70
commonwealth:0z709809b,30,70
commonwealth:0z709811c,30,70
commonwealth:ht250344r,32,70
commonwealth:wd3760949,33,70
commonwealth:9s161d20z,35,70
commonwealth:4m90fg836,36,70
commonwealth:6t053n77m,36,70
commonwealth:9s161j476,36,70
commonwealth:9s161g73d,38,70
commonwealth:4m90fp337,39,70
commonwealth:xg94j2618,40,70
commonwealth:wd376281n,41,70
commonwealth:wd3765508,41,70
commonwealth:x059cd85c,41,70
commonwealth:wd376618q,43,70
commonwealth:9s161d71f,44,70
commonwealth:9s161h94c,44,70
commonwealth:ht250b49k,45,70
commonwealth:x059cb22p,46,70
commonwealth:wd376474n,47,70
commonwealth:x059c9968,47,70
commonwealth:3f4636107,48,70
commonwealth:3f463614b,48,70
commonwealth:3f463624k,48,70
commonwealth:8336h302c,48,70
commonwealth:wd3766122,48,70
commonwealth:cj82m445v,49,70
commonwealth:cj82m447d,49,70
commonwealth:cj82m449z,49,70
commonwealth:cj82m4510,49,70
commonwealth:cj82m453j,49,70
commonwealth:cj82m4553,49,70
commonwealth:xg94j269g,49,70
commonwealth:0z7098235,50,70
commonwealth:4m90fp893,50,70
commonwealth:0r96fm55t,51,70
commonwealth:8336h326z,51,70
commonwealth:9s161f494,51,70
commonwealth:cj82ks41h,51,70
commonwealth:wd3764260,51,70
commonwealth:1257bb836,52,70
commonwealth:fb4970132,52,70
commonwealth:9s161j84b,53,70
commonwealth:ht250521v,53,70
commonwealth:x633f9269,53,70
commonwealth:x633fg006,53,70
commonwealth:br86gf645,54,70
commonwealth:3f462w573,56,70
commonwealth:cj82kt56b,56,70
commonwealth:ht250903r,57,70
commonwealth:8049g9537,58,70
commonwealth:hx121n55f,59,70
commonwealth:xg94j2490,59,70
commonwealth:xg94j2490,59,70
commonwealth:4m90fj37h,60,70
commonwealth:2j62vn39h,61,70
commonwealth:4m90f9746,61,70
commonwealth:4m90k818b,61,70
commonwealth:7h14b326d,61,70
commonwealth:7h14cx26j,61,70
commonwealth:cc08kx496,61,70
commonwealth:jh346881b,61,70
commonwealth:p2679924d,61,70
commonwealth:wd378b53g,61,70
commonwealth:x920jf23h,61,70
commonwealth:xg94m711f,61,70
commonwealth:xp68nx64f,61,70
commonwealth:wd376452m,65,70
commonwealth:0z7093811,68,70
commonwealth:4m90fk49h,72,70
commonwealth:7h14b368x,74,70
commonwealth:kk91fr980,74,70
commonwealth:1257bd171,75,70
commonwealth:0z7095563,76,70
commonwealth:x059c936t,76,70
commonwealth:1257b845c,77,70
commonwealth:wd376650g,77,70
commonwealth:7h14b232b,78,70
commonwealth:wd376620r,78,70
commonwealth:cj82m214f,80,70
commonwealth:7h14b398n,82,70
commonwealth:1257bb373,83,70
commonwealth:cj82m1813,83,70
commonwealth:3f4633257,86,70
commonwealth:x059cc44x,86,70
commonwealth:cj82km09q,87,70
commonwealth:cj82km431,87,70
commonwealth:x059c898m,87,70
commonwealth:7h14b1171,89,70
commonwealth:0z709f503,90,70
commonwealth:7h149w87q,90,70
commonwealth:7h14b4463,92,70
commonwealth:qz20w911q,94,70
commonwealth:0z709b008,95,70
commonwealth:x059cc30k,98,70
commonwealth:cj82kk95k,102,70
commonwealth:pc28d1639,103,70
commonwealth:wd376710q,103,70
commonwealth:0r96fp53p,105,70
commonwealth:4m90f5555,28,71
commonwealth:cj82m773n,34,71
commonwealth:0z709d40n,36,71
commonwealth:0z709998f,37,71
commonwealth:0r96fk92r,41,71
commonwealth:wd376220x,41,71
commonwealth:1257bc57s,42,71
commonwealth:4m90f449t,43,71
commonwealth:7h149x65w,43,71
commonwealth:7h149z26d,43,71
commonwealth:7h149z28z,43,71
commonwealth:7h149z32j,43,71
commonwealth:gb19h982f,43,71
commonwealth:gb19h986j,43,71
commonwealth:ng455w34s,43,71
commonwealth:zc77wx595,43,71
commonwealth:4m90f539s,44,71
commonwealth:6t053r44p,44,71
commonwealth:7h149z300,44,71
commonwealth:wd376322p,45,71
commonwealth:1257b8532,46,71
commonwealth:1257b855m,46,71
commonwealth:1257b8575,46,71
commonwealth:3f462x82n,46,71
commonwealth:ht250924h,46,71
commonwealth:r494vs43c,46,71
commonwealth:wd376556x,46,71
commonwealth:9g54xk528,47,71
commonwealth:n8710p92x,48,71
